Dataset,Station,Year,Month,Day,Depth (m),Latitude,Longitude,POP      (µmol L-1),PON (µmol L-1),POC (µmol L-1)
CCU_LTER_survey,3576,2009,1,23,10,35.09,-120.78,-9999,3.2091,20.1757
SBC_LTER,3577,2001,3,22,1.35,34.19,-120.37,-9999,2.3606,17.915
SBC_LTER,3577,2001,3,22,4.87,34.19,-120.37,-9999,2.7826,21.0292
SBC_LTER,3577,2001,3,22,9.73,34.19,-120.37,-9999,3.6553,26.515
SBC_LTER,3577,2001,3,22,19.47,34.19,-120.37,-9999,3.2404,21.2654
SBC_LTER,3577,2001,3,22,29.51,34.19,-120.37,-9999,1.8384,11.3583
SBC_LTER,3577,2001,3,22,49.71,34.19,-120.37,-9999,0.3863,2.6509
SBC_LTER,3577,2001,3,22,75.38,34.19,-120.37,-9999,0.4028,2.5068
SBC_LTER,3577,2001,3,22,1.9,34.26,-120.46,-9999,2.6661,17.4573
SBC_LTER,3577,2001,3,22,4.46,34.26,-120.46,-9999,2.9297,17.0163
SBC_LTER,3577,2001,3,22,9.36,34.26,-120.46,-9999,2.9517,16.5723
SBC_LTER,3577,2001,3,22,19.38,34.26,-120.46,-9999,2.0215,12.2313
SBC_LTER,3577,2001,3,22,29.86,34.26,-120.46,-9999,1.4942,9.4584
SBC_LTER,3577,2001,3,22,49.15,34.26,-120.46,-9999,0.3589,3.5399
SBC_LTER,3577,2001,3,22,76.22,34.26,-120.46,-9999,0.3662,2.8505
SBC_LTER,3577,2001,3,22,1.4,34.33,-120.36,-9999,2.5534,15.7947
SBC_LTER,3577,2001,3,22,4.41,34.33,-120.36,-9999,3.3878,22.2137
SBC_LTER,3577,2001,3,22,9.17,34.33,-120.36,-9999,1.6975,12.5837
SBC_LTER,3577,2001,3,22,19.39,34.33,-120.36,-9999,2.0427,12.3509
SBC_LTER,3577,2001,3,22,28.91,34.33,-120.36,-9999,0.8703,5.268
SBC_LTER,3577,2001,3,22,49.71,34.33,-120.36,-9999,0.3812,2.7519
SBC_LTER,3577,2001,3,22,74.43,34.33,-120.36,-9999,0.3884,2.5037
SBC_LTER,3577,2001,3,22,2.21,34.33,-120.5,-9999,2.102,12.2034
SBC_LTER,3577,2001,3,22,4.09,34.33,-120.5,-9999,2.2998,13.3119
SBC_LTER,3577,2001,3,22,9.73,34.33,-120.5,-9999,2.4537,14.4888
SBC_LTER,3577,2001,3,22,29.15,34.33,-120.5,-9999,1.2337,7.2781
SBC_LTER,3577,2001,3,22,49.63,34.33,-120.5,-9999,0.3942,2.7297
SBC_LTER,3577,2001,3,22,74.33,34.33,-120.5,-9999,0.5841,4.2458
SBC_LTER,3577,2001,3,22,1.18,34.36,-120.34,-9999,1.942,11.3302
SBC_LTER,3577,2001,3,22,4.45,34.36,-120.34,-9999,2.3376,14.6716
SBC_LTER,3577,2001,3,22,9.52,34.36,-120.34,-9999,2.2513,14.9167
SBC_LTER,3577,2001,3,22,19.5,34.36,-120.34,-9999,1.6255,10.4616
SBC_LTER,3577,2001,3,22,29.52,34.36,-120.34,-9999,0.7265,5.0601
SBC_LTER,3577,2001,3,22,49.47,34.36,-120.34,-9999,0.3442,3.0866
SBC_LTER,3577,2001,3,22,75.63,34.36,-120.34,-9999,3.0542,18.8174
SBC_LTER,3577,2001,3,22,2.45,34.44,-120.55,-9999,1.3463,7.4981
SBC_LTER,3577,2001,3,22,4.4,34.44,-120.55,-9999,1.1663,7.0594
SBC_LTER,3577,2001,3,22,9.41,34.44,-120.55,-9999,1.1519,6.8941
SBC_LTER,3577,2001,3,22,20.08,34.44,-120.55,-9999,1.0151,6.29
SBC_LTER,3577,2001,3,22,29.53,34.44,-120.55,-9999,0.9647,5.9144
SBC_LTER,3577,2001,3,22,49.3,34.44,-120.55,-9999,0.7127,5.5447
SBC_LTER,3577,2001,3,22,74.88,34.44,-120.55,-9999,0.5256,4.0751
SBC_LTER,3577,2001,3,22,2.34,34.45,-120.32,-9999,0.3223,2.3723
SBC_LTER,3577,2001,3,22,4.19,34.45,-120.32,-9999,1.897,13.2622
SBC_LTER,3577,2001,3,22,9.14,34.45,-120.32,-9999,2.1167,13.9826
SBC_LTER,3577,2001,3,22,19.68,34.45,-120.32,-9999,1.9849,12.4393
SBC_LTER,3578,2001,3,23,1.54,34.03,-119.44,-9999,1.1171,6.892
SBC_LTER,3578,2001,3,23,4.59,34.03,-119.44,-9999,1.0519,6.575
SBC_LTER,3578,2001,3,23,9.33,34.03,-119.44,-9999,1.1171,6.969
SBC_LTER,3578,2001,3,23,19.39,34.03,-119.44,-9999,1.1099,6.6058
SBC_LTER,3578,2001,3,23,29.19,34.03,-119.44,-9999,1.0809,6.0456
SBC_LTER,3578,2001,3,23,48.98,34.03,-119.44,-9999,1.3203,6.9075
SBC_LTER,3579,2001,3,23,1.9,34.06,-120.1,-9999,0.8847,5.9475
SBC_LTER,3579,2001,3,23,4.36,34.06,-120.1,-9999,1.532,8.7769
SBC_LTER,3579,2001,3,23,8.98,34.06,-120.1,-9999,1.2447,7.6489
SBC_LTER,3579,2001,3,23,19.23,34.06,-120.1,-9999,1.1016,6.8297
SBC_LTER,3579,2001,3,23,29.39,34.06,-120.1,-9999,1.166,7.5354
SBC_LTER,3579,2001,3,23,49.64,34.06,-120.1,-9999,1.1302,7.0567
SBC_LTER,3578,2001,3,23,1.96,34.07,-119.79,-9999,1.6018,8.6822
SBC_LTER,3578,2001,3,23,4.45,34.07,-119.79,-9999,1.5728,9.0071
SBC_LTER,3578,2001,3,23,9.52,34.07,-119.79,-9999,1.3119,7.4187
SBC_LTER,3578,2001,3,23,19.11,34.07,-119.79,-9999,1.3771,7.4999
SBC_LTER,3578,2001,3,23,29.45,34.07,-119.79,-9999,1.4568,7.9391
SBC_LTER,3578,2001,3,23,49.58,34.07,-119.79,-9999,0.8625,5.5806
SBC_LTER,3578,2001,3,23,1.21,34.09,-119.39,-9999,1.7633,9.7969
SBC_LTER,3578,2001,3,23,4.65,34.09,-119.39,-9999,1.3333,8.2218
SBC_LTER,3578,2001,3,23,9.28,34.09,-119.39,-9999,2.4773,12.6945
SBC_LTER,3578,2001,3,23,19.45,34.09,-119.39,-9999,1.3989,7.9972
SBC_LTER,3578,2001,3,23,29.52,34.09,-119.39,-9999,1.4281,7.4389
SBC_LTER,3578,2001,3,23,49.37,34.09,-119.39,-9999,0.8744,4.8876
SBC_LTER,3578,2001,3,23,74.72,34.09,-119.39,-9999,0.428,2.2532
SBC_LTER,3579,2001,3,23,1.67,34.12,-120.39,-9999,2.8327,18.7587
SBC_LTER,3579,2001,3,23,4.25,34.12,-120.39,-9999,1.6953,10.5759
SBC_LTER,3579,2001,3,23,9.28,34.12,-120.39,-9999,2.9614,19.044
SBC_LTER,3579,2001,3,23,18.58,34.12,-120.39,-9999,1.8455,11.3522
SBC_LTER,3579,2001,3,23,30.25,34.12,-120.39,-9999,1.3233,7.9435
SBC_LTER,3579,2001,3,23,49.3,34.12,-120.39,-9999,0.8083,4.6636
SBC_LTER,3578,2001,3,23,1.1,34.12,-119.36,-9999,1.4771,8.8085
SBC_LTER,3578,2001,3,23,4.16,34.12,-119.36,-9999,1.6008,9.6599
SBC_LTER,3578,2001,3,23,9.72,34.12,-119.36,-9999,1.4698,9.4721
SBC_LTER,3578,2001,3,23,19.66,34.12,-119.36,-9999,1.266,7.5282
SBC_LTER,3578,2001,3,23,29.36,34.12,-119.36,-9999,0.8004,4.7079
SBC_LTER,3578,2001,3,23,49.31,34.12,-119.36,-9999,0.5385,3.5341
SBC_LTER,3578,2001,3,23,74.65,34.12,-119.36,-9999,0.3279,2.0492
SBC_LTER,3579,2001,3,23,2.44,34.15,-120.05,-9999,3.0312,18.0745
SBC_LTER,3579,2001,3,23,4.12,34.15,-120.05,-9999,2.6541,17.648
SBC_LTER,3579,2001,3,23,9.32,34.15,-120.05,-9999,2.2407,16.1568
SBC_LTER,3579,2001,3,23,19.09,34.15,-120.05,-9999,2.2335,16.2191
SBC_LTER,3579,2001,3,23,29.38,34.15,-120.05,-9999,1.7114,10.4101
SBC_LTER,3579,2001,3,23,49.56,34.15,-120.05,-9999,0.3553,2.6274
SBC_LTER,3579,2001,3,23,74.53,34.15,-120.05,-9999,0.2877,2.4416
SBC_LTER,3578,2001,3,23,2.19,34.15,-119.72,-9999,1.7975,9.9788
SBC_LTER,3578,2001,3,23,4.3,34.15,-119.72,-9999,1.8628,10.0871
SBC_LTER,3578,2001,3,23,9.79,34.15,-119.72,-9999,2.9137,16.0497
SBC_LTER,3578,2001,3,23,19.36,34.15,-119.72,-9999,2.2251,12.0095
SBC_LTER,3578,2001,3,23,29.69,34.15,-119.72,-9999,1.2974,7.2111
SBC_LTER,3578,2001,3,23,49.9,34.15,-119.72,-9999,0.5653,3.6522
SBC_LTER,3578,2001,3,23,74.13,34.15,-119.72,-9999,0.3262,2.3586
SBC_LTER,3579,2001,3,23,2.2,34.22,-120.02,-9999,2.9804,19.4442
SBC_LTER,3579,2001,3,23,4.28,34.22,-120.02,-9999,3.0747,18.5726
SBC_LTER,3579,2001,3,23,9.27,34.22,-120.02,-9999,2.5816,17.7507
SBC_LTER,3579,2001,3,23,19.21,34.22,-120.02,-9999,2.5743,16.5398
SBC_LTER,3579,2001,3,23,29.18,34.22,-120.02,-9999,1.4794,9.0621
SBC_LTER,3579,2001,3,23,48.9,34.22,-120.02,-9999,0.6962,4.4517
SBC_LTER,3579,2001,3,23,74.56,34.22,-120.02,-9999,0.4133,2.6586
SBC_LTER,3578,2001,3,23,2.05,34.23,-119.67,-9999,1.7548,10.9017
SBC_LTER,3578,2001,3,23,3.83,34.23,-119.67,-9999,1.7548,10.5278
SBC_LTER,3578,2001,3,23,9.53,34.23,-119.67,-9999,2.3201,12.4309
SBC_LTER,3578,2001,3,23,19.04,34.23,-119.67,-9999,2.5111,12.3244
SBC_LTER,3578,2001,3,23,28.73,34.23,-119.67,-9999,0.7269,4.2439
SBC_LTER,3578,2001,3,23,49.72,34.23,-119.67,-9999,0.2827,1.9464
SBC_LTER,3578,2001,3,23,74.36,34.23,-119.67,-9999,0.3117,2.5029
SBC_LTER,3578,2001,3,23,1.62,34.25,-119.91,-9999,1.6816,10.3247
SBC_LTER,3578,2001,3,23,4.31,34.25,-119.91,-9999,1.5832,9.8994
SBC_LTER,3578,2001,3,23,9.61,34.25,-119.91,-9999,2.1471,12.6207
SBC_LTER,3578,2001,3,23,19.92,34.25,-119.91,-9999,1.9447,11.2407
SBC_LTER,3578,2001,3,23,29.82,34.25,-119.91,-9999,1.135,6.6375
SBC_LTER,3578,2001,3,23,49.73,34.25,-119.91,-9999,0.4482,3.1783
SBC_LTER,3578,2001,3,23,75.16,34.25,-119.91,-9999,0.3037,2.1388
SBC_LTER,3578,2001,3,23,1.99,34.3,-119.61,-9999,1.6447,9.2023
SBC_LTER,3578,2001,3,23,4.24,34.3,-119.61,-9999,1.6227,9.1445
SBC_LTER,3578,2001,3,23,9.08,34.3,-119.61,-9999,1.652,9.5306
SBC_LTER,3578,2001,3,23,19.64,34.3,-119.61,-9999,1.1307,6.4723
SBC_LTER,3578,2001,3,23,29.82,34.3,-119.61,-9999,0.6241,4.1558
SBC_LTER,3578,2001,3,23,48.29,34.3,-119.61,-9999,0.3524,2.2922
SBC_LTER,3578,2001,3,23,74.77,34.3,-119.61,-9999,0.3524,3.1951
SBC_LTER,3578,2001,3,23,1.97,34.33,-119.98,-9999,1.7568,13.1166
SBC_LTER,3578,2001,3,23,4.42,34.33,-119.98,-9999,2.2556,14.6251
SBC_LTER,3578,2001,3,23,9.33,34.33,-119.98,-9999,1.9158,12.1757
SBC_LTER,3578,2001,3,23,19.56,34.33,-119.98,-9999,1.482,9.4335
SBC_LTER,3578,2001,3,23,29.65,34.33,-119.98,-9999,1.3053,7.1538
SBC_LTER,3578,2001,3,23,49.29,34.33,-119.98,-9999,0.3336,2.1667
SBC_LTER,3578,2001,3,23,75.1,34.33,-119.98,-9999,0.3843,2.5154
SBC_LTER,3578,2001,3,23,1.86,34.38,-119.54,-9999,3.0911,17.8483
SBC_LTER,3578,2001,3,23,4.22,34.38,-119.54,-9999,4.354,24.4087
SBC_LTER,3578,2001,3,23,9.67,34.38,-119.54,-9999,2.423,13.5101
SBC_LTER,3578,2001,3,23,19.41,34.38,-119.54,-9999,1.4317,7.7583
SBC_LTER,3578,2001,3,23,1.44,34.41,-119.95,-9999,1.8435,12.8657
SBC_LTER,3578,2001,3,23,4.59,34.41,-119.95,-9999,2.1471,13.493
SBC_LTER,3578,2001,3,23,9.66,34.41,-119.95,-9999,2.6604,15.5034
SBC_LTER,3578,2001,3,23,19.42,34.41,-119.95,-9999,1.829,9.759
SBC_LTER,3578,2001,3,23,29.36,34.41,-119.95,-9999,1.2796,7.5276
SBC_LTER,3578,2001,3,23,44.35,34.41,-119.95,-9999,1.164,7.3872
SBC_LTER,3580,2001,3,24,1.84,34.16,-119.95,-9999,3.7336,30.0992
SBC_LTER,3580,2001,3,24,7.65,34.16,-119.95,-9999,3.4756,27.8562
SBC_LTER,3580,2001,3,24,12.57,34.16,-119.95,-9999,3.3538,26.5267
SBC_LTER,3580,2001,3,24,17.44,34.16,-119.95,-9999,3.447,23.6808
SBC_LTER,3580,2001,3,24,22.2,34.16,-119.95,-9999,3.275,20.8107
SBC_LTER,3580,2001,3,24,26.94,34.16,-119.95,-9999,2.3219,13.5573
SBC_LTER,3580,2001,3,24,32.61,34.16,-119.95,-9999,1.3257,7.5127
SBC_LTER,3580,2001,3,24,1.8,34.18,-119.3,-9999,2.2945,12.6357
SBC_LTER,3580,2001,3,24,4.72,34.18,-119.3,-9999,1.8198,10.7381
SBC_LTER,3580,2001,3,24,9.5,34.18,-119.3,-9999,1.4262,9.037
SBC_LTER,3580,2001,3,24,1.66,34.2,-119.93,-9999,4.0561,30.0811
SBC_LTER,3580,2001,3,24,6.12,34.2,-119.93,-9999,4.1851,31.6638
SBC_LTER,3580,2001,3,24,10.93,34.2,-119.93,-9999,3.3252,25.8122
SBC_LTER,3580,2001,3,24,18.36,34.2,-119.93,-9999,2.5942,15.7791
SBC_LTER,3580,2001,3,24,24.37,34.2,-119.93,-9999,1.3616,8.0373
SBC_LTER,3580,2001,3,24,31.9,34.2,-119.93,-9999,1.1824,7.2595
SBC_LTER,3580,2001,3,24,39.06,34.2,-119.93,-9999,1.1753,7.4042
SBC_LTER,3580,2001,3,24,2.2,34.22,-119.28,-9999,2.3737,17.1529
SBC_LTER,3580,2001,3,24,4.34,34.22,-119.28,-9999,2.0931,14.7177
SBC_LTER,3580,2001,3,24,9.53,34.22,-119.28,-9999,2.2514,14.774
SBC_LTER,3580,2001,3,24,1.33,34.25,-119.91,-9999,1.399,8.4572
SBC_LTER,3580,2001,3,24,5.27,34.25,-119.91,-9999,2.3869,15.179
SBC_LTER,3580,2001,3,24,8.51,34.25,-119.91,-9999,2.7258,14.6878
SBC_LTER,3580,2001,3,24,14.2,34.25,-119.91,-9999,2.0408,11.8377
SBC_LTER,3580,2001,3,24,26.48,34.25,-119.91,-9999,0.7572,4.9924
SBC_LTER,3580,2001,3,24,32.45,34.25,-119.91,-9999,0.786,4.5947
SBC_LTER,3580,2001,3,24,46.81,34.25,-119.91,-9999,0.4471,2.7779
SBC_LTER,3580,2001,3,24,1.78,34.3,-119.88,-9999,2.6393,15.2182
SBC_LTER,3580,2001,3,24,4.74,34.3,-119.88,-9999,2.4807,14.1335
SBC_LTER,3580,2001,3,24,6.76,34.3,-119.88,-9999,2.185,12.4854
SBC_LTER,3580,2001,3,24,12.46,34.3,-119.88,-9999,2.0985,11.6418
SBC_LTER,3580,2001,3,24,23.84,34.3,-119.88,-9999,0.8149,4.5976
SBC_LTER,3580,2001,3,24,32.2,34.3,-119.88,-9999,0.8221,4.5615
SBC_LTER,3580,2001,3,24,43.81,34.3,-119.88,-9999,0.6273,3.8445
SBC_LTER,3580,2001,3,24,1.62,34.35,-119.86,-9999,1.8244,9.9064
SBC_LTER,3580,2001,3,24,5.6,34.35,-119.86,-9999,1.8316,10.753
SBC_LTER,3580,2001,3,24,9.39,34.35,-119.86,-9999,1.5009,9.8015
SBC_LTER,3580,2001,3,24,16.17,34.35,-119.86,-9999,0.9664,6.2898
SBC_LTER,3580,2001,3,24,25.5,34.35,-119.86,-9999,0.7834,5.1503
SBC_LTER,3580,2001,3,24,36.11,34.35,-119.86,-9999,0.6077,4.089
SBC_LTER,3580,2001,3,24,44.75,34.35,-119.86,-9999,0.6589,4.3837
SBC_LTER,3580,2001,3,24,1.76,34.39,-119.84,-9999,1.003,6.834
SBC_LTER,3580,2001,3,24,4.12,34.39,-119.84,-9999,1.1494,7.273
SBC_LTER,3580,2001,3,24,11.29,34.39,-119.84,-9999,2.1305,12.252
SBC_LTER,3580,2001,3,24,20.49,34.39,-119.84,-9999,0.9005,6.0704
SBC_LTER,3580,2001,3,24,29.66,34.39,-119.84,-9999,0.6443,3.8515
SBC_LTER,3580,2001,3,24,40.58,34.39,-119.84,-9999,0.7394,4.1341
SBC_LTER,3581,2001,3,25,1.84,34.08,-120.03,-9999,2.0064,12.6487
SBC_LTER,3581,2001,3,25,3.45,34.08,-120.03,-9999,2.8288,17.5309
SBC_LTER,3581,2001,3,25,5.49,34.08,-120.03,-9999,2.0773,13.7045
SBC_LTER,3581,2001,3,25,9.62,34.08,-120.03,-9999,2.4956,15.6285
SBC_LTER,3581,2001,3,25,14.3,34.08,-120.03,-9999,1.8646,11.756
SBC_LTER,3581,2001,3,25,19.85,34.08,-120.03,-9999,1.1394,6.9611
SBC_LTER,3581,2001,3,25,28.37,34.08,-120.03,-9999,1.1036,6.3731
SBC_LTER,3582,2001,9,10,1.25,34.08,-120.03,-9999,2.9909,18.3807
SBC_LTER,3582,2001,9,10,4.11,34.08,-120.03,-9999,2.5992,17.2139
SBC_LTER,3582,2001,9,10,6.72,34.08,-120.03,-9999,3.1404,19.1186
SBC_LTER,3582,2001,9,10,10.1,34.08,-120.03,-9999,2.8057,19.8624
SBC_LTER,3582,2001,9,10,16.53,34.08,-120.03,-9999,4.2656,30.3995
SBC_LTER,3582,2001,9,10,18.82,34.08,-120.03,-9999,4.0377,29.1608
SBC_LTER,3582,2001,9,10,23.61,34.08,-120.03,-9999,3.76,25.3214
SBC_LTER,3583,2001,9,10,1.25,34.16,-119.95,-9999,2.2503,14.6104
SBC_LTER,3583,2001,9,10,3.63,34.16,-119.95,-9999,1.9583,12.9157
SBC_LTER,3583,2001,9,10,7.65,34.16,-119.95,-9999,2.1791,13.5726
SBC_LTER,3583,2001,9,10,12.52,34.16,-119.95,-9999,2.7987,16.3861
SBC_LTER,3583,2001,9,10,17.34,34.16,-119.95,-9999,-9999,15.9364
SBC_LTER,3583,2001,9,10,21.68,34.16,-119.95,-9999,-9999,17.9335
SBC_LTER,3583,2001,9,10,26.64,34.16,-119.95,-9999,-9999,12.5853
SBC_LTER,3583,2001,9,10,0.8,34.21,-119.93,-9999,2.0461,14.4067
SBC_LTER,3583,2001,9,10,5.11,34.21,-119.93,-9999,2.597,16.631
SBC_LTER,3583,2001,9,10,9.17,34.21,-119.93,-9999,2.0175,13.5794
SBC_LTER,3583,2001,9,10,13.1,34.21,-119.93,-9999,2.4468,15.5428
SBC_LTER,3583,2001,9,10,19.46,34.21,-119.93,-9999,4.0279,23.8343
SBC_LTER,3583,2001,9,10,24.2,34.21,-119.93,-9999,1.8816,10.7646
SBC_LTER,3583,2001,9,10,29.99,34.21,-119.93,-9999,1.7814,9.7394
SBC_LTER,3583,2001,9,10,1.22,34.25,-119.91,-9999,2.1177,15.7257
SBC_LTER,3583,2001,9,10,6.35,34.25,-119.91,-9999,2.8188,20.5879
SBC_LTER,3583,2001,9,10,9.48,34.25,-119.91,-9999,2.9547,21.9158
SBC_LTER,3583,2001,9,10,14.31,34.25,-119.91,-9999,3.3768,20.471
SBC_LTER,3583,2001,9,10,20.46,34.25,-119.91,-9999,2.876,16.9487
SBC_LTER,3583,2001,9,10,23.97,34.25,-119.91,-9999,2.6042,15.3
SBC_LTER,3583,2001,9,10,29.58,34.25,-119.91,-9999,2.3395,13.1687
SBC_LTER,3583,2001,9,10,1.69,34.3,-119.88,-9999,2.411,16.0374
SBC_LTER,3583,2001,9,10,6.51,34.3,-119.88,-9999,3.998,25.0108
SBC_LTER,3583,2001,9,10,9.42,34.3,-119.88,-9999,3.2192,21.6368
SBC_LTER,3583,2001,9,10,14.61,34.3,-119.88,-9999,3.2046,20.2011
SBC_LTER,3583,2001,9,10,19.65,34.3,-119.88,-9999,3.0447,18.2889
SBC_LTER,3583,2001,9,10,23.59,34.3,-119.88,-9999,3.2919,18.2919
SBC_LTER,3583,2001,9,10,28.99,34.3,-119.88,-9999,2.2236,13.1487
SBC_LTER,3583,2001,9,10,1.43,34.34,-119.86,-9999,2.7613,22.2002
SBC_LTER,3583,2001,9,10,6.45,34.34,-119.86,-9999,4.4836,32.1539
SBC_LTER,3583,2001,9,10,8.83,34.34,-119.86,-9999,4.0694,31.5604
SBC_LTER,3583,2001,9,10,13.7,34.34,-119.86,-9999,4.8469,34.9622
SBC_LTER,3583,2001,9,10,17.97,34.34,-119.86,-9999,3.6407,24.1604
SBC_LTER,3583,2001,9,10,20.86,34.34,-119.86,-9999,2.2018,13.5503
SBC_LTER,3583,2001,9,10,25.87,34.34,-119.86,-9999,1.1045,6.6957
SBC_LTER,3583,2001,9,10,2.04,34.39,-119.84,-9999,1.8094,14.8091
SBC_LTER,3583,2001,9,10,6.89,34.39,-119.84,-9999,1.9548,15.0399
SBC_LTER,3583,2001,9,10,9.52,34.39,-119.84,-9999,2.3254,16.9701
SBC_LTER,3583,2001,9,10,14.63,34.39,-119.84,-9999,2.2817,17.1469
SBC_LTER,3583,2001,9,10,18.73,34.39,-119.84,-9999,3.3998,21.0662
SBC_LTER,3583,2001,9,10,23.18,34.39,-119.84,-9999,3.1802,19.5459
SBC_LTER,3583,2001,9,10,26.36,34.39,-119.84,-9999,1.2395,7.5228
SBC_LTER,3584,2001,9,11,1.85,34.06,-120.1,-9999,3.0667,18.9655
SBC_LTER,3584,2001,9,11,4.29,34.06,-120.1,-9999,2.1316,15.3884
SBC_LTER,3584,2001,9,11,9.32,34.06,-120.1,-9999,2.432,24.1001
SBC_LTER,3584,2001,9,11,19.03,34.06,-120.1,-9999,3.0043,18.1179
SBC_LTER,3584,2001,9,11,29.43,34.06,-120.1,-9999,1.3519,7.5519
SBC_LTER,3584,2001,9,11,48.99,34.06,-120.1,-9999,0.7654,4.4461
SBC_LTER,3584,2001,9,11,2.31,34.12,-120.39,-9999,1.9306,11.9353
SBC_LTER,3584,2001,9,11,4.81,34.12,-120.39,-9999,2.0598,12.6877
SBC_LTER,3584,2001,9,11,9.46,34.12,-120.39,-9999,1.8732,11.2317
SBC_LTER,3584,2001,9,11,18.89,34.12,-120.39,-9999,1.457,8.0812
SBC_LTER,3584,2001,9,11,29.04,34.12,-120.39,-9999,0.9546,5.4874
SBC_LTER,3584,2001,9,11,49.01,34.12,-120.39,-9999,0.6459,4.686
SBC_LTER,3584,2001,9,11,67.88,34.12,-120.39,-9999,0.4306,2.6703
SBC_LTER,3584,2001,9,11,1.66,34.15,-120.05,-9999,2.5179,17.3652
SBC_LTER,3584,2001,9,11,5.22,34.15,-120.05,-9999,2.4678,16.0035
SBC_LTER,3584,2001,9,11,8.65,34.15,-120.05,-9999,2.4606,15.1222
SBC_LTER,3584,2001,9,11,19.72,34.15,-120.05,-9999,1.6881,9.8745
SBC_LTER,3584,2001,9,11,29.18,34.15,-120.05,-9999,1.0968,6.5529
SBC_LTER,3584,2001,9,11,49.89,34.15,-120.05,-9999,0.6278,3.4398
SBC_LTER,3584,2001,9,11,74.2,34.15,-120.05,-9999,0.4618,2.8326
SBC_LTER,3584,2001,9,11,1.83,34.19,-120.43,-9999,1.7225,12.1647
SBC_LTER,3584,2001,9,11,4.31,34.19,-120.43,-9999,2.2034,14.1314
SBC_LTER,3584,2001,9,11,8.94,34.19,-120.43,-9999,2.6053,15.4314
SBC_LTER,3584,2001,9,11,18.9,34.19,-120.43,-9999,1.7943,10.1673
SBC_LTER,3584,2001,9,11,29.49,34.19,-120.43,-9999,1.2416,7.0688
SBC_LTER,3584,2001,9,11,48.98,34.19,-120.43,-9999,0.4881,2.7713
SBC_LTER,3584,2001,9,11,69.25,34.19,-120.43,-9999,0.4665,2.7559
SBC_LTER,3584,2001,9,11,1.09,34.22,-120.33,-9999,1.3708,8.5768
SBC_LTER,3584,2001,9,11,4.13,34.22,-120.33,-9999,2.189,13.1924
SBC_LTER,3584,2001,9,11,9.35,34.22,-120.33,-9999,2.2581,13.5424
SBC_LTER,3584,2001,9,11,19.89,34.22,-120.33,-9999,3.6344,20.9378
SBC_LTER,3584,2001,9,11,28.96,34.22,-120.33,-9999,1.0753,5.8288
SBC_LTER,3584,2001,9,11,48.45,34.22,-120.33,-9999,0.7312,4.0633
SBC_LTER,3584,2001,9,11,74.83,34.22,-120.33,-9999,0.3584,2.0072
SBC_LTER,3584,2001,9,11,1.35,34.23,-120.08,-9999,2.2946,15.5562
SBC_LTER,3584,2001,9,11,4.44,34.23,-120.08,-9999,2.5688,18.1392
SBC_LTER,3584,2001,9,11,8.59,34.23,-120.08,-9999,5.2602,40.0881
SBC_LTER,3584,2001,9,11,19.4,34.23,-120.08,-9999,3.1171,20.2659
SBC_LTER,3584,2001,9,11,29.04,34.23,-120.08,-9999,1.4359,8.6581
SBC_LTER,3584,2001,9,11,49.59,34.23,-120.08,-9999,0.7432,4.1025
SBC_LTER,3584,2001,9,11,74.29,34.23,-120.08,-9999,0.6782,3.4429
SBC_LTER,3584,2001,9,11,1.38,34.27,-120.48,-9999,2.6443,17.9549
SBC_LTER,3584,2001,9,11,4.81,34.27,-120.48,-9999,2.3671,16.2507
SBC_LTER,3584,2001,9,11,9.68,34.27,-120.48,-9999,2.0827,16.0985
SBC_LTER,3584,2001,9,11,19.82,34.27,-120.48,-9999,5.9212,38.7674
SBC_LTER,3584,2001,9,11,29.64,34.27,-120.48,-9999,1.7629,9.8661
SBC_LTER,3584,2001,9,11,49.87,34.27,-120.48,-9999,0.4905,3.2288
SBC_LTER,3584,2001,9,11,74.34,34.27,-120.48,-9999,0.3341,2.3828
SBC_LTER,3585,2001,9,11,0.97,34.31,-119.99,-9999,2.143,17.4919
SBC_LTER,3585,2001,9,11,4.77,34.31,-119.99,-9999,2.2531,19.5062
SBC_LTER,3585,2001,9,11,9.18,34.31,-119.99,-9999,3.5212,24.951
SBC_LTER,3585,2001,9,11,19.84,34.31,-119.99,-9999,1.1329,6.8673
SBC_LTER,3585,2001,9,11,29.39,34.31,-119.99,-9999,1.0318,5.5851
SBC_LTER,3585,2001,9,11,49.89,34.31,-119.99,-9999,0.8731,4.5618
SBC_LTER,3585,2001,9,11,74.73,34.31,-119.99,-9999,0.5569,3.2843
SBC_LTER,3584,2001,9,11,0.93,34.32,-120.28,-9999,3.0968,18.2758
SBC_LTER,3584,2001,9,11,4.12,34.32,-120.28,-9999,2.6524,16.2748
SBC_LTER,3584,2001,9,11,10.16,34.32,-120.28,-9999,2.4731,16.1463
SBC_LTER,3584,2001,9,11,18.44,34.32,-120.28,-9999,3.4839,20.8277
SBC_LTER,3584,2001,9,11,29.14,34.32,-120.28,-9999,1.0107,5.4127
SBC_LTER,3584,2001,9,11,49.84,34.32,-120.28,-9999,0.6021,3.2249
SBC_LTER,3584,2001,9,11,74.97,34.32,-120.28,-9999,1.2831,7.2118
SBC_LTER,3584,2001,9,11,1.17,34.37,-120.52,-9999,1.8126,11.1107
SBC_LTER,3584,2001,9,11,4.48,34.37,-120.52,-9999,1.8624,11.3572
